nombreUnidadOrganizativa,dotacion,numeroVacantes,puesto,nombrePuesto
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - DEPARTAMENTO DE TRANSPORTE PÚBLICO Y CIRCULACION - SERVICIO DE MOVILIDAD Y FIESTAS",1,0,TS002,TÉCNICO/A SUPERIOR DE GESTIÓN Y/O ATENCION SOCIAL
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - DEPARTAMENTO DE TRANSPORTE PÚBLICO Y CIRCULACION - SERVICIO DE MOVILIDAD Y FIESTAS",1,0,JU034,JEFE/A DE UNIDAD DE PLANIFICACIÓN Y CONTROL DEL TRÁFICO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - DEPARTAMENTO DE TRANSPORTE PÚBLICO Y CIRCULACION - SERVICIO DE MOVILIDAD Y FIESTAS",1,0,JU035,JEFE/A DE UNIDAD DE DISEÑO Y GESTIÓN VIARIA
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - DEPARTAMENTO DE TRANSPORTE PÚBLICO Y CIRCULACION - SERVICIO DE MOVILIDAD Y FIESTAS",1,0,JU002,JEFE/A DE UNIDAD DE INFRAESTRUCTURAS Y TECNOLOGIA
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - DEPARTAMENTO DE TRANSPORTE PÚBLICO Y CIRCULACION - SERVICIO DE MOVILIDAD Y FIESTAS",1,0,JU036,JEFE/A DE UNIDAD DE TRANSPORTE PÚBLICO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - DEPARTAMENTO DE TRANSPORTE PÚBLICO Y CIRCULACION - SERVICIO DE MOVILIDAD Y FIESTAS",1,0,JD012,JEFATURA DE DEPARTAMENTO DE TRANSPORTE PÚBLICO Y CIRCULACION
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - DEPARTAMENTO DE TRANSPORTE PÚBLICO Y CIRCULACION - SERVICIO DE MOVILIDAD Y FIESTAS",1,1,TE011,ADMINISTRATIVO/A DE COORDINACIÓN
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - DEPARTAMENTO DE TRANSPORTE PÚBLICO Y CIRCULACION - SERVICIO DE MOVILIDAD Y FIESTAS",1,1,AU023,ENCARGADO/A AUXILIARES
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - DEPARTAMENTO DE TRANSPORTE PÚBLICO Y CIRCULACION - SERVICIO DE MOVILIDAD Y FIESTAS",1,1,TM018,ARQUITECTO/A TÉCNICO/A/ APAREJADOR/A DE PROYECTOS Y OBRAS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - DEPARTAMENTO DE TRANSPORTE PÚBLICO Y CIRCULACION - SERVICIO DE MOVILIDAD Y FIESTAS",2,1,AU016,"OFICIAL SEGUNDA  OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO)"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - DEPARTAMENTO DE TRANSPORTE PÚBLICO Y CIRCULACION - SERVICIO DE MOVILIDAD Y FIESTAS",4,4,AU011,INSPECTOR/A  DE MOVILIDAD
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - DEPARTAMENTO DE TRANSPORTE PÚBLICO Y CIRCULACION - SERVICIO DE MOVILIDAD Y FIESTAS",5,1,AU002,AUXILIAR ADMINISTRATIVO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - DEPARTAMENTO DE TRANSPORTE PÚBLICO Y CIRCULACION - SERVICIO DE MOVILIDAD Y FIESTAS",5,1,SU011,"PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO)"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - EMEMSA - SERVICIO DE PROTECCIÓN Y BIENESTAR ANIMAL",1,1,SU017,GUARDA MAYOR
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - EMEMSA - SERVICIO DE PROTECCIÓN Y BIENESTAR ANIMAL",1,1,AU015,"OFICIAL PRIMERA  OFICIOS (CAPATAZ, CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO,IMPRENTA, SEPULTURERO, TALADOR)"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SEGURIDAD CIUDADANA",1,0,SU015,MOZO/A EQUITACIÓN/CUADRA
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SEGURIDAD CIUDADANA",1,0,SU002,NOTIFICADOR/A
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SEGURIDAD CIUDADANA",1,0,TE012,ADMINISTRATIVO/A
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SEGURIDAD CIUDADANA",1,0,AU019,CONDUCTOR/A PRESIDENCIA
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SEGURIDAD CIUDADANA",1,0,AU016,"OFICIAL SEGUNDA  OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO)"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SEGURIDAD CIUDADANA",1,0,TS010,ASESOR/A JURIDICO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SEGURIDAD CIUDADANA",1,0,JU037,JEFE/A DE UNIDAD DE PROTECCIÓN CIVIL
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SEGURIDAD CIUDADANA",1,1,SU011,"PEÓN OFICIOS (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO)"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SEGURIDAD CIUDADANA",1,1,SU013,"AYUDANTE (CARPINTERO, ALBAÑIL, PINTOR, CERRAJERO, ELECTRI, MECANICO, FONTAN, JARDINERO, IMPRENTA)"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SEGURIDAD CIUDADANA",1,1,TM002,TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SEGURIDAD CIUDADANA",1,1,JU095,JEFE/A DE UNIDAD DE SANCIONES
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SEGURIDAD CIUDADANA",2,1,AU023,ENCARGADO/A AUXILIARES
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SEGURIDAD CIUDADANA",2,2,SU014,VIGILANTE DE COORDINACIÓN
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SEGURIDAD CIUDADANA",4,0,AU010,AUXILIAR DE SEGURIDAD
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SEGURIDAD CIUDADANA",6,2,AU002,AUXILIAR ADMINISTRATIVO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SEGURIDAD CIUDADANA",47,8,SU003,VIGILANTE
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SERVICIO DE MOVILIDAD Y FIESTAS",1,0,AU002,AUXILIAR ADMINISTRATIVO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SERVICIO DE MOVILIDAD Y FIESTAS",1,0,DS006,DIRECCIÓN DE SERVICIO DE MOVILIDAD Y FIESTAS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SERVICIO DE MOVILIDAD Y FIESTAS",1,1,AU021,SECRETARIO/A DIRECCIÓN
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SERVICIO DE MOVILIDAD Y FIESTAS",1,1,TM016,ARQUITECTO/INGENIERO TÉCNICO/A /APAREJADOR/A COORDINADOR DE SEGURIDAD Y SALUD
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SERVICIO DE PROTECCIÓN Y BIENESTAR ANIMAL",1,0,AU003,"MONITOR/A ACTIVIDADES DEPORTIVAS, FÍSICAS, EDUCATIVAS Y MEDIO AMBIENTE"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SERVICIO DE PROTECCIÓN Y BIENESTAR ANIMAL",1,0,TE012,ADMINISTRATIVO/A
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SERVICIO DE PROTECCIÓN Y BIENESTAR ANIMAL",1,0,JU111,JEFE/A DE UNIDAD ORGANIZACIÓN ZOOLÓGICO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE SEGURIDAD CIUDADANA, MOVILIDAD, PROTECCIÓN Y BIENESTAR ANIMAL - SERVICIO DE PROTECCIÓN Y BIENESTAR ANIMAL",1,1,DS026,DIRECCIÓN DE SERVICIO DE PROTECCIÓN Y BIENESTAR ANIMAL
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE",1,0,SU002,NOTIFICADOR/A
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE",1,0,TE003,ENCARGADO/A ESPECIALISTAS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE",1,0,TS002,TÉCNICO/A SUPERIOR DE GESTIÓN Y/O ATENCION SOCIAL
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE",1,0,JU103,"JEFE/A DE UNIDAD DE GESTIÓN URBANÍSTICA,ECONÓMICA Y ADMINISTRATIVA"
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE",2,0,AU002,AUXILIAR ADMINISTRATIVO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE",2,1,TS001,TÉCNICO/A  OFICINAS DE COORDINACIÓN
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE",2,2,AU001,INSPECTOR/A
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE",2,2,TM001,TÉCNICO/A DE GESTIÓN OFICINAS DE COORDINACIÓN
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE",3,2,AU023,ENCARGADO/A AUXILIARES
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ARQUITECTURA - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,0,AU002,AUXILIAR ADMINISTRATIVO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ARQUITECTURA - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,0,JU028,JEFE/A DE UNIDAD DE CENTRO HISTÓRICO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ARQUITECTURA - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,0,JD053,JEFATURA DE DEPARTAMENTO DE ARQUITECTURA
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ARQUITECTURA - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,1,TM018,ARQUITECTO/A TÉCNICO/A/ APAREJADOR/A DE PROYECTOS Y OBRAS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ARQUITECTURA - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,1,TS004,INGENIERO/A SUPERIOR DE PROYECTOS Y OBRAS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ARQUITECTURA - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",4,2,TS020,ARQUITECTO/A SUPERIOR  DE PROYECTOS Y OBRAS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ARQUITECTURA - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",6,1,TE006,DELINEANTE
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ATENCIÓN Y CONTROL DE PROYECTOS Y ACTIVIDADES ECONÓMICAS - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,0,JU202,JEFE/A DE UNIDAD DE ACTIVIDADES URBANÍSTICAS Y ECONÓMICAS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ATENCIÓN Y CONTROL DE PROYECTOS Y ACTIVIDADES ECONÓMICAS - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,0,JD100,JEFATURA DE DEPARTAMENTO DE ATENCIÓN Y CONTROL DE PROYECTOS Y ACTIVIDADES ECONÓMICAS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE DISCIPLINA - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,0,AU008,AUXILIAR ADMINISTRATIVO DE COORDINACIÓN
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE DISCIPLINA - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,0,JU026,JEFE/A DE UNIDAD DE INSPECCIÓN TÉCNICA DE EDIFICIOS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE DISCIPLINA - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,0,JU027,JEFE/A DE UNIDAD DE DISCIPLINA URBANÍSTICA
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE DISCIPLINA - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,0,JD052,JEFATURA DE DEPARTAMENTO DE DISCIPLINA
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE DISCIPLINA - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,1,TS002,TÉCNICO/A SUPERIOR DE GESTIÓN Y/O ATENCION SOCIAL
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE DISCIPLINA - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",1,1,TS020,ARQUITECTO/A SUPERIOR  DE PROYECTOS Y OBRAS
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE DISCIPLINA - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",2,0,AU002,AUXILIAR ADMINISTRATIVO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE DISCIPLINA - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",2,0,TS010,ASESOR/A JURIDICO
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE DISCIPLINA - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",3,1,AU001,INSPECTOR/A
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE DISCIPLINA - SERVICIO DE CONTROL DE EJECUCIÓN DE LA EDIFICACIÓN",3,1,AU023,ENCARGADO/A AUXILIARES
"ÁREA DE GOBIERNO DE ORDENACIÓN DEL TERRITORIO,  INFRAESTRUCTURAS Y DESARROLLO SOSTENIBLE - DELEGACIÓN DE URBANISMO INFRAESTRUCTURAS Y MEDIO AMBIENTE - DEPARTAMENTO DE ESPACIOS PÚBLICOS - SERVICIO DE GESTIÓN DE MEDIO AMBIENTE",1,0,TM002,TÉCNICO/A MEDIO DE GESTIÓN Y/O ATENCIÓN SOCIAL
